ticker,date,open,high,low,close,volume,future_close_5d,future_return_5d,label,rsi_14,return_1d,return_5d,volatility_10d,ma_5,ma_20,ma_50,ma_200,ma_diff,trend_slope_20d,wyckoff_kmeans,label_encoded
BID.VN,2020-11-06,22750.465014415862,22750.465014415862,22404.451086542067,22519.7890625,1108989,23240.65234375,0.03201021462720462,HOLD,30.872474068443765,0.0,0.01428569417868264,0.01871454607295743,22623.59453125,23524.6744140625,23535.343203125,23447.253623046876,-0.04001280297571618,-117.91817727913632,0.0,1
BID.VN,2020-11-09,22750.464928648114,22750.464928648114,22548.62443730058,22635.126953125,2036692,23009.9765625,0.01656052604216776,HOLD,31.78808214385043,0.005121623932839547,0.008997336982579318,0.01503030551532819,22663.9625,23475.6556640625,23520.34921875,23404.722646484373,-0.035859890061294086,-129.19187911184287,2.0,1
BID.VN,2020-11-10,22981.14423937088,23067.646760570537,22721.6328125,22721.6328125,2334373,23240.65234375,0.022842527891061965,HOLD,29.932015733054158,0.0038217527807176133,0.0,0.01518963223020617,22663.9625,23422.31171875,23502.4718359375,23358.299013671876,-0.033375648000649065,-135.02380169173,0.0,1
BID.VN,2020-11-11,22721.6328125,22865.806256680702,22577.4593683193,22721.6328125,1241349,23096.482421875,0.016497476764468333,HOLD,23.70374421489096,0.0,-0.008805026302271535,0.010491874448623255,22623.594140625,23321.3908203125,23479.40421875,23319.949052734373,-0.030710674952181133,-124.22709410244418,2.0,1
BID.VN,2020-11-12,22779.301712012395,22952.308685350203,22721.632720899794,22836.970703125,1931101,23298.32421875,0.020202045254709224,HOLD,26.470632181331908,0.005076126860106056,0.014084574226904012,0.008711845585751858,22687.03046875,23244.979296875,23449.4162890625,23285.635927734376,-0.024431823089769607,-114.6661654135343,2.0,1
BID.VN,2020-11-13,22894.63841638695,23240.65234375,22865.804888257946,23240.65234375,3144106,23759.67578125,0.02233256751244242,HOLD,43.859628274699546,0.017676672001412097,0.03201021462720455,0.009589900935460728,22831.203125,23190.1935546875,23428.6553515625,23247.574306640625,-0.0154466589137736,-97.49553865131621,2.0,1
BID.VN,2020-11-16,23269.487975761174,23528.999389022345,23009.9765625,23009.9765625,3326335,23702.0078125,0.030075269660544662,HOLD,43.103443242009114,-0.009925529534976052,0.016560526042167734,0.01035352285637337,22906.173046875,23132.52431640625,23420.581640625,23205.764189453126,-0.00983709257227755,-84.70426016212453,0.0,1
BID.VN,2020-11-17,23067.645380068476,23240.65234375,22923.47387615179,23240.65234375,2496197,23471.330078125,0.009925613574140275,HOLD,60.41662991779306,0.010025033299075004,0.022842527891062003,0.010076916065156358,23009.976953125,23083.50546875,23414.2380078125,23167.702568359375,-0.0031637888015125615,-65.97265331297048,2.0,1
BID.VN,2020-11-18,23240.653935667015,23269.489397407,23067.646960135015,23096.482421875,2696263,23817.345703125,0.031210955334361235,HOLD,65.90913114460089,-0.0062033509104046924,0.016497476764468333,0.01011222050314306,23084.946875,23017.18603515625,23405.58765625,23129.785126953124,0.0029338164403586503,-44.63938997885374,0.0,1
BID.VN,2020-11-19,23125.3153163375,23529.00017978545,23125.3153163375,23298.32421875,3065440,24567.04296875,0.05445536503346288,BUY,70.65222032922453,0.008739070876170763,0.020202045254709144,0.00799357017053799,23177.217578125,22943.65791015625,23404.434296875,23097.202080078125,0.010024741083343135,-12.964698367012117,2.0,0
BID.VN,2020-11-20,23471.330834319404,23788.511241761003,23471.330834319404,23759.67578125,4326290,24480.5390625,0.030339777692542036,HOLD,73.0000196433446,0.01980192043720952,0.02233256751244239,0.009380910858619881,23281.022265625,22897.52265625,23413.0846484375,23074.422783203125,0.01614077620022244,26.14622004229237,2.0,1
BID.VN,2020-11-23,23932.68377997765,23932.68377997765,23384.827391400242,23702.0078125,2255640,24048.021484375,0.014598496237627549,HOLD,68.47830248413365,-0.002427136181526013,0.030075269660544635,0.00970511243411724,23419.428515625,22900.40615234375,23420.0049609375,23046.453271484374,0.021897822639630107,49.43068462170992,2.0,1
BID.VN,2020-11-24,23673.17056865562,23702.006028237607,23298.323115540545,23471.330078125,3358749,24048.021484375,0.024570035201689294,HOLD,60.21504984763114,-0.009732413228441539,0.009925613574140346,0.010727578003928123,23465.5640625,22900.40615234375,23419.42828125,23017.33037109375,0.02407864864390337,66.60132900610812,2.0,1
BID.VN,2020-11-25,23644.338728193132,23903.850156408917,23384.827299977344,23817.345703125,4758990,23932.68359375,0.004842600517397993,HOLD,74.72535406790095,0.014742054406302385,0.031210955334361135,0.011224658113191555,23609.73671875,22958.07529296875,23428.078671875,22991.090927734374,0.02736079132847052,75.96715078712342,2.0,1
BID.VN,2020-11-26,23817.344193268375,24567.04296875,23644.337229303965,24567.04296875,7470981,23990.3515625,-0.023474188854701334,HOLD,80.34194367863871,0.031476944365241843,0.05445536503346293,0.014051575070215382,23863.48046875,23071.97177734375,23452.2996875,22969.753349609375,0.032218313470329774,88.38984521851451,1.0,1
BID.VN,2020-11-27,24682.381490741493,24711.216951191367,24249.863105444518,24480.5390625,3984895,24019.1875,-0.018845645568594187,HOLD,77.58626226906365,-0.0035211362783886813,0.030339777692542036,0.013930310477845115,24007.653125,23185.86826171875,23469.0237109375,22943.65806640625,0.03356890390294073,94.78546023261211,1.0,1
BID.VN,2020-11-30,24480.539884189457,24509.375345607194,24048.021484375,24048.021484375,3100957,24797.71875,0.031175008144104892,HOLD,67.96878018010295,-0.017667812666247285,0.014598496237627545,0.015041251872182564,24076.855859375,23266.60498046875,23479.404140625,22913.9584765625,0.033693037052245745,95.21907454182313,0.0,1
BID.VN,2020-12-01,23644.33854597828,24105.69047557453,23529.00056357922,24048.021484375,4996459,24624.712890625,0.023980825475588517,HOLD,67.96878018010295,0.0,0.024570035201689322,0.014967723475616713,24192.194140625,23332.9244140625,23490.93796875,22886.277294921874,0.03573141046637881,97.77734374999967,2.0,1
BID.VN,2020-12-02,24076.857038119662,24221.03048248932,23875.014602329327,23932.68359375,3143710,25259.07421875,0.055421725683382446,BUY,64.84378183380721,-0.004796148851577642,0.0048426005173980435,0.014872454703833943,24215.26171875,23383.38486328125,23492.0913671875,22858.019423828126,0.03475902951752525,99.88033511513058,0.0,0
BID.VN,2020-12-03,23961.518033836768,24163.360461022876,23875.01358457533,23990.3515625,3321499,25345.576171875,0.05649040222876059,BUY,61.20693380234482,0.002409590571993414,-0.023474188854701317,0.014766662653981693,24099.9234375,23456.91298828125,23500.1650390625,22835.2401171875,0.0268028772960485,94.91556479088278,2.0,0
BID.VN,2020-12-04,23990.352039128007,24394.03690152043,23932.683049019935,24019.1875,4395488,26412.455078125,0.09963982245964814,BUY,66.05509832239204,0.001201980613951159,-0.018845645568594138,0.013539591762911933,24007.653125,23531.88291015625,23509.9687890625,22821.83205078125,0.019807922930105328,88.15136425046957,0.0,0
BID.VN,2020-12-07,24221.028874088446,24913.056725182312,24134.5244268838,24797.71875,7067024,26816.140625,0.08139546606479679,BUY,71.09379382313999,0.03241288865412284,0.0311750081441049,0.01663924065436961,24157.592578125,23640.0125,23529.57625,22805.107998046875,0.020872084377721235,92.07542880639049,1.0,0
BID.VN,2020-12-08,24970.726831676326,24970.726831676326,24480.53944936899,24624.712890625,3690129,26585.462890625,0.0796252938545524,BUY,70.54265194054804,-0.006976684473244177,0.02398082547558844,0.01639556594039797,24272.930859375,23735.16650390625,23553.2205859375,22792.709140625,0.021838401034656705,91.6418453359955,1.0,0
BID.VN,2020-12-09,24740.051365169376,25374.41220140437,24653.548843996574,25259.07421875,6310730,27335.16015625,0.08219168760978998,BUY,73.61113724368647,0.025761166472991093,0.05542172568338244,0.017463901264929013,24538.208984375,23862.03857421875,23587.8220703125,22783.193740234376,0.026769405889560418,97.4087919995299,1.0,0
BID.VN,2020-12-10,25259.073652640902,25835.763552987923,25201.404662606197,25345.576171875,6569739,26758.46875,0.055745135503876685,BUY,70.99238930521322,0.0034245892139936895,0.05649040222876067,0.01500163981684307,24809.25390625,23987.46884765625,23622.4235546875,22778.724375,0.03242321472674397,102.41690407659736,1.0,0
BID.VN,2020-12-11,25316.74234855916,26412.455078125,25143.735380464954,26412.455078125,7832097,27104.484375,0.02620086981040032,HOLD,78.31326087799226,0.04209329861018807,0.0996398224596482,0.019098061807146374,25287.907421875,24146.058984375,23681.822734375,22780.598623046873,0.04323143888451659,125.26772497650327,1.0,1
BID.VN,2020-12-14,26614.29819121429,26844.974154605996,26441.291218670507,26816.140625,5034221,27363.99609375,0.020430063983153803,HOLD,83.72096869788149,0.01528390850759398,0.08139546606479686,0.01693892703195035,25691.591796875,24336.3671875,23752.1790625,22779.445244140625,0.050537645529482304,145.473604910714,1.0,1
BID.VN,2020-12-15,26614.29835204118,27104.48574302867,26441.29137845194,26585.462890625,5869216,27017.98046875,0.016268950437478422,HOLD,78.57144009108825,-0.008602197370636722,0.0796252938545523,0.017762610713900187,26083.741796875,24503.60771484375,23817.34515625,22779.30107421875,0.05943601917078011,160.30278283599606,1.0,1
BID.VN,2020-12-16,26585.461381614146,27363.995616029457,26585.461381614146,27335.16015625,5304429,26873.80859375,-0.01687758768790367,HOLD,78.57144009108825,0.02819951898935602,0.0821916876097899,0.017727625163261467,26498.958984375,24715.5416015625,23897.5051953125,22781.463662109374,0.06524261693066145,178.53576421522519,1.0,1
BID.VN,2020-12-17,26989.146636816244,27450.498547177,26758.46875,26758.46875,6649845,26239.44921875,-0.019396458597803732,HOLD,71.35135808038055,-0.021097056060896846,0.05574513550387672,0.020677683263104474,26781.5375,24888.548828125,23966.7080859375,22780.166103515625,0.07074353504906736,185.34332119360843,1.0,1
BID.VN,2020-12-18,26931.477410142837,27392.829316428604,26758.468513649826,27104.484375,4171687,26873.80859375,-0.008510613153842739,HOLD,79.12088157477021,0.012931069719749999,0.026200869810400373,0.020379943174344443,26919.943359375,25055.7892578125,24043.4080078125,22789.96984375,0.06877659341425862,199.17523202537558,1.0,1
BID.VN,2020-12-21,27681.176498682184,27681.176498682184,26816.139733098367,27363.99609375,4246630,27363.99609375,0.0,HOLD,80.10471705507044,0.00957449384240494,0.020430063983153834,0.019121790990853208,27029.514453125,25238.888671875,24118.377890625,22804.531298828126,0.06543729121708886,210.77411889097712,1.0,1
BID.VN,2020-12-22,27363.996337041455,27363.996337041455,26873.808960961458,27017.98046875,4690786,27883.017578125,0.03201708989224913,HOLD,76.8844097953093,-0.01264492305197451,0.016268950437478447,0.0197563747490046,27116.01796875,25416.22119140625,24182.967265625,22825.868876953125,0.0629135393487236,208.28089608787522,1.0,1
BID.VN,2020-12-23,27104.484548368353,27392.829491641296,26758.46868480496,26873.80859375,3611035,27710.009765625,0.031115841617978705,HOLD,74.75248022759143,-0.0053361455037971295,-0.016877587687903706,0.019354405158787138,27023.74765625,25569.0443359375,24225.642421875,22854.415087890626,0.05413089533765679,203.85817081766854,1.0,1
BID.VN,2020-12-24,26873.810060202188,26989.148043805137,25316.74341829044,26239.44921875,5376682,27623.505859375,0.0527471681698254,BUY,67.2645824360142,-0.02360511621518102,-0.0193964585978037,0.02157362793483065,26919.94375,25652.6646484375,24263.1273828125,22884.691376953124,0.048296711222769635,197.61430921052505,1.0,0
BID.VN,2020-12-25,26239.447786913664,26931.477582404586,25951.10284364072,26873.80859375,2680296,27825.34765625,0.03540767432277157,BUY,66.5137748656319,0.024175788512615037,-0.008510613153842717,0.018562727402238046,26873.80859375,25772.328125,24313.8762109375,22924.48306640625,0.040987136784406866,196.55197662124024,1.0,0
BID.VN,2020-12-28,27075.649217464816,27681.176498682184,26989.146699887955,27363.99609375,5412867,27623.505859375,0.009483620913258084,HOLD,70.74235497863668,0.018240343503600043,0.0,0.018821526533482714,26873.80859375,25938.12685546875,24377.88890625,22963.84224609375,0.03419389971682401,192.06419613486827,1.0,1
BID.VN,2020-12-29,27277.49221586085,28056.0245485382,27277.49221586085,27883.017578125,5198480,28142.529296875,0.009307160461484417,HOLD,70.22221178592793,0.01896731320223899,0.03201708989224916,0.019083447729401834,27046.816015625,26129.87666015625,24451.128671875,23003.633935546874,0.032885226747771966,190.00458029840135,1.0,1
BID.VN,2020-12-30,27911.852190791178,28142.52814433204,27681.17623725032,27710.009765625,2473232,28200.197265625,0.017689907154348625,HOLD,67.98244936471193,-0.0062047736409895915,0.031115841617978646,0.017456209957088988,27214.05625,26318.74296875,24516.8714453125,23045.8765625,0.032310103418319996,177.88538827537488,1.0,1
BID.VN,2020-12-31,27248.658393332185,27623.505859375,27104.484953721636,27623.505859375,2302115,27969.521484375,0.01252612998369892,HOLD,60.82473254937013,-0.003121756613644777,0.0527471681698255,0.01570878159414306,27490.867578125,26500.40068359375,24573.963828125,23088.55169921875,0.035855944555824665,159.7607833059205,1.0,1
BID.VN,2021-01-04,27537.002715216622,27940.68563266335,27537.002715216622,27825.34765625,3419270,27825.34765625,0.0,HOLD,59.35826533214331,0.007306885588763912,0.03540767432277159,0.015423647754002304,27681.175390625,26690.70869140625,24636.8231640625,23138.867998046873,0.035595842735006336,139.51154693373948,1.0,1
BID.VN,2021-01-05,27623.505859375,27738.845770044973,27479.334351400346,27623.505859375,3696920,28113.6953125,0.017745374378634025,HOLD,59.67741113165028,-0.007253882300718106,0.00948362091325805,0.01551231396128423,27733.07734375,26831.998046875,24716.4065234375,23185.8683203125,0.03262001939443131,122.94790589755567,1.0,1
BID.VN,2021-01-06,27854.18434314011,29180.573061956533,27421.66594671981,28142.529296875,6301589,27940.685546875,-0.007172196495586952,HOLD,57.865181152623016,0.018789194975548318,0.009307160461484498,0.015612870385455257,27784.9796875,27007.8888671875,24809.8305078125,23230.850234375,0.027612685843371926,106.81791000939792,1.0,1
BID.VN,2021-01-07,28142.52827696799,28776.889083830953,27969.521310996963,28200.197265625,3055184,28171.36328125,-0.001022474562975755,HOLD,65.62500661480098,0.002049139512005471,0.017689907154348594,0.015283075741466557,27883.0171875,27154.94501953125,24920.5551953125,23275.832138671874,0.025817981381862365,96.23802425986821,1.0,1
BID.VN,2021-01-08,28430.873396490908,28430.873396490908,27796.514517331532,27969.521484375,3489754,28171.36328125,0.007216490885900843,HOLD,59.61539213042748,-0.008179935022340601,0.012526129983698953,0.012630837381966147,27952.2203125,27286.14228515625,25034.163359375,23320.525703125,0.023814423414996663,79.30584909539479,1.0,1
BID.VN,2021-01-11,27969.52109258461,28027.190080791286,27623.50523170871,27825.34765625,4731207,28056.0234375,0.008290131145879382,HOLD,55.26314382224758,-0.005154676250201162,0.0,0.011410783250719038,27952.2203125,27356.7869140625,25146.618125,23370.553662109374,0.02139895629673318,73.21372180451053,1.0,1
BID.VN,2021-01-12,27825.348431794017,28257.866821217092,27623.506001627007,28113.6953125,3754542,26095.275390625,-0.07179489922755063,SELL,62.66668593367153,0.010362769220791046,0.017745374378633993,0.010520656245395622,28050.258203125,27421.6646484375,25260.2262890625,23422.16751953125,0.022358980123399496,75.49017857142795,1.0,2
BID.VN,2021-01-13,28142.527970796556,28373.203922914996,27911.852018678113,27940.685546875,2830012,26239.44921875,-0.06088742258205877,SELL,62.25162711017428,-0.006153931872060814,-0.00717219649558698,0.00912646813415784,28009.889453125,27489.42578125,25364.60734375,23469.31201171875,0.01862744817058404,69.70157718514977,0.0,2
BID.VN,2021-01-14,27969.52085839872,28257.865797017814,27681.175919779627,28171.36328125,3266638,26816.140625,-0.04810639239287347,SELL,74.45250458079656,0.008255979760696919,-0.0010224745629757725,0.009136789976885827,28004.12265625,27531.2359375,25469.5651171875,23511.2662890625,0.016786078615682008,77.00776844454839,1.0,2
BID.VN,2021-01-15,28430.87276018927,28546.21266727274,28171.36328125,28171.36328125,4123942,26095.275390625,-0.07369497421542183,SELL,69.56517385624302,0.0,0.007216490885900928,0.009006522788010734,28044.491015625,27601.8806640625,25582.5966015625,23546.3002734375,0.0157113572085128,73.95085761278163,1.0,2
BID.VN,2021-01-18,28200.196872952918,28257.86586080692,28027.18990939092,28056.0234375,2889864,25720.42578125,-0.08324763705209248,SELL,61.76463947511721,-0.004094223009319831,0.008290131145879398,0.008981983142196262,28090.626171875,27649.4576171875,25693.3212890625,23579.892529296874,0.01572455753290493,72.58498590225562,0.0,2
BID.VN,2021-01-19,28027.191416724178,28027.191416724178,26095.275390625,26095.275390625,6532078,24538.208984375,-0.059668517880803525,SELL,29.605298339055196,-0.06988688369336915,-0.07179489922755067,0.024205916062321493,27686.9421875,27586.02158203125,25762.5242578125,23600.9417578125,0.0038673899377588503,45.875095453476966,0.0,2
BID.VN,2021-01-20,26095.27577342833,26816.141068400713,24509.375601433825,26239.44921875,3955534,23817.345703125,-0.09230771177522394,SELL,33.11263239252828,0.0055249015757388165,-0.060887422582058814,0.023069812376674395,27346.694921875,27547.09501953125,25832.8805859375,23623.43271484375,-0.00763735915283804,17.669277196897834,1.0,2
BID.VN,2021-01-21,26297.117775732724,26816.140625,26066.441812341014,26816.140625,2384981,22173.775390625,-0.17311832076413866,SELL,41.666703625500304,0.02197803015765709,-0.04810639239287351,0.02471440334161703,27075.650390625,27544.21162109375,25914.7707421875,23651.113896484374,-0.017473104613417847,-3.4037667410721557,2.0,2
BID.VN,2021-01-22,26816.14067502269,26844.97420468247,26008.772870009718,26095.275390625,3793129,23009.9765625,-0.11823208538482892,SELL,33.871004746216016,-0.026881766636581372,-0.07369497421542182,0.02569232274770948,26660.4328125,27537.0029296875,25979.9368359375,23674.469892578127,-0.03359114261359425,-44.70436736372246,0.0,2
BID.VN,2021-01-25,25951.103674893173,26066.441655896797,25605.087800246376,25720.42578125,2352740,22548.625,-0.1233183621541063,SELL,32.812534727648796,-0.014364654281811773,-0.08324763705209248,0.025799409611323716,26193.31328125,27479.3337890625,26029.5323046875,23697.82587890625,-0.049999969625308435,-81.12695899906075,0.0,2
BID.VN,2021-01-26,25576.254693848914,25576.254693848914,24105.69058263952,24538.208984375,3150022,22692.796875,-0.07520565622984499,SELL,20.93026333034247,-0.04596412232556535,-0.05966851788080352,0.027549344882985813,25881.9,27338.04443359375,26060.096953125,23712.964013671874,-0.05934191996330971,-124.96414914238802,0.0,2
BID.VN,2021-01-27,24538.209064492436,25028.39839092001,23413.662761617303,23817.345703125,3604998,23846.1796875,0.0012106296282720027,HOLD,18.067273288199118,-0.029377175885535012,-0.0923077117752239,0.027870213968468997,25397.479296875,27134.76083984375,26071.6308203125,23724.49783203125,-0.07294186197838189,-166.65500616776347,0.0,1
BID.VN,2021-01-28,22490.955793989113,23067.645680436723,22173.775390625,22173.775390625,4616648,23932.68359375,0.0793238035534833,BUY,14.98261770515947,-0.06900728288477387,-0.1731183207641387,0.031083039926008842,24469.00625,26857.94912109375,26053.1766796875,23727.525458984375,-0.10773730810422961,-228.44334909539515,0.0,0
BID.VN,2021-01-29,21049.227096323768,23557.83291736478,21049.227096323768,23009.9765625,3443966,24105.689453125,0.047619035493096235,BUY,23.151147321899174,0.037711267348209176,-0.11823208538482888,0.03609505780297213,23851.946484375,26627.27265625,26047.4097265625,23735.599130859377,-0.12061403732144718,-271.32664767387274,2.0,0
BID.VN,2021-02-01,23009.976913605464,23644.33772644886,22289.113582778984,22548.625,2649598,23125.314453125,0.025575371142364557,HOLD,19.558368586438448,-0.02005006659815023,-0.1233183621541063,0.03569192368702318,23217.586328125,26363.4365234375,26023.1887109375,23748.286337890626,-0.13951405885336696,-310.67606907894816,0.0,1
BID.VN,2021-02-02,22433.287385208605,23038.812747448377,22231.44495391671,22692.796875,4340541,23529.0,0.03684883487945996,BUY,21.202537682727936,0.006393821131000177,-0.07520565622984499,0.032056699563881616,22848.50390625,26116.90107421875,26003.0044921875,23757.36921875,-0.14402795679934227,-343.2179467222749,2.0,0
BID.VN,2021-02-03,23125.314439154026,23932.682203789143,22894.638486868516,23846.1796875,3175917,24278.69921875,0.018137896171130662,HOLD,28.448275526478568,0.05082594352971315,0.0012106296282718976,0.03772801056539422,22854.270703125,25902.08359375,26010.501484375,23772.219013671875,-0.12781136981126767,-343.6732201597753,2.0,1
BID.VN,2021-02-04,23875.014602329327,23990.352585170673,23586.669645225964,23932.68359375,2518404,25028.3984375,0.0457832001771897,BUY,29.059830379342316,0.003627579234226186,0.07932380355348334,0.03648653861555236,23206.05234375,25688.70791015625,26012.8082421875,23788.078017578126,-0.10373494291524375,-335.521500528666,2.0,0
BID.VN,2021-02-05,23932.682486864545,24278.698351021318,23817.344509357576,24105.689453125,2252245,25432.080078125,0.05502396550736491,BUY,30.594896881687802,0.0072288533250897125,0.04761903549309632,0.03640091283172533,23425.194921875,25495.51630859375,26003.581171875,23807.39716796875,-0.08588517622549711,-322.12320400611003,2.0,0
BID.VN,2021-02-08,24105.689182566537,24221.029090414813,22519.7891121918,23125.314453125,3283959,25230.23828125,0.09102249538667591,BUY,33.855789055715164,-0.04066985936686851,0.025575371142364522,0.037888442987013965,23540.5328125,25260.5146484375,25976.4766796875,23821.670263671876,-0.07437658153465981,-319.1964197603395,0.0,0
BID.VN,2021-02-09,23355.993030545364,23759.67595927285,22894.639180363763,23529.0,2484105,25374.412109375,0.07843138719771346,BUY,35.670726670466465,0.017456434925166908,0.03684883487946,0.036467502559924855,23707.7734375,25031.2798828125,25966.09625,23836.66423828125,-0.05625000830092658,-298.88212229793317,2.0,0
BID.VN,2021-02-17,23557.833936113682,24278.69921875,23557.833936113682,24278.69921875,2467814,24826.5546875,0.022565272703197425,HOLD,36.82634548382256,0.03186277439542695,0.018137896171130707,0.0367957007322552,23794.27734375,24848.18056640625,25970.7098046875,23856.271748046875,-0.043408553858698413,-263.6952904722754,2.0,1
BID.VN,2021-02-18,24336.36860484863,25086.06742925128,24048.02171445625,25028.3984375,4012471,24768.88671875,-0.010368690565560683,HOLD,44.47762026955521,0.030878887373464448,0.04578320017718962,0.027632663264105056,24013.4203125,24691.03232421875,25992.6241015625,23879.62775390625,-0.027073726407658916,-208.64944343280143,2.0,1
BID.VN,2021-02-19,24797.719269692003,25662.756033323956,24711.21675231033,25432.080078125,3476549,25143.736328125,-0.011337796559079502,HOLD,48.511903621938664,0.01612894415250188,0.05502396550736499,0.02625559175126341,24278.6984375,24554.0681640625,26021.458671875,23902.983740234376,-0.010827652544211527,-143.11045289003803,2.0,1
BID.VN,2021-02-22,25432.080712904968,25662.756673861553,25201.404751948387,25230.23828125,2698990,25432.080078125,0.007999995664924018,HOLD,53.97351089926171,-0.007936503669969563,0.09102249538667584,0.02494286604302781,24699.683203125,24412.77890625,26045.6796875,23920.861162109373,0.01137144618599241,-78.15684915413625,0.0,1
BID.VN,2021-02-23,25230.238665761957,25432.08110049303,24913.058248794827,25374.412109375,2672064,25403.244140625,0.001136264009811188,HOLD,59.57447166250966,0.005714326853272,0.07843138719771336,0.024959483105936195,25068.765625,24376.7357421875,26057.2135546875,23938.161904296874,0.02727274546616272,-37.8534980028198,2.0,1
BID.VN,2021-02-24,25316.742057278356,25489.74902338203,24567.04327252655,24826.5546875,2812519,25259.07421875,0.01742164938688696,HOLD,68.85246220202245,-0.02159094049207888,0.022565272703197525,0.02268759387101807,25178.33671875,24306.091015625,26061.250390625,23951.281630859376,0.03513357830372537,-2.016247650376673,0.0,1
BID.VN,2021-02-25,24884.224700901923,25259.07410871365,24336.368319862315,24768.88671875,2972352,24653.548828125,-0.00465656337059709,HOLD,64.05531967759114,-0.0023228341377160566,-0.010368690565560668,0.02278414372529425,25126.434375,24203.7283203125,26051.446640625,23963.968837890625,0.03725262524572868,44.22748179041301,2.0,1
